"X.Intercept.","hour_temp_i","Sat","Hour_16","Hour_17","Hour_15","Hour_14","Hour_18","Hour_13","Hour_12","Hour_19","Wed","Hour_11","Tue","Thu","Hour_20","Mon","Fri","holiday","hour_precip_i","Hour_10","Oct","May","Apr","Sep","Mar","bears","sox","cubs","Hour_9","station_id","Hour_7","Hour_8","bhawks"
-0.722219483870628,0.0351907232648218,0.137208785671459,2.16193473199701,2.17581147625157,2.11526542413507,2.02752567824765,1.99768007236648,1.9125757580185,1.78381580936406,1.77962738309695,-0.855840694007644,1.53881274424209,-0.70698167917032,-0.683296242453707,1.38834345892677,-0.516231653269792,-0.435361681473548,0.658515103579852,-1.72265097989872,1.13540658919947,-0.161366932157179,-0.165762273788315,-0.371478160505151,-0.094121207867302,-0.651975308568583,-0.118288797346906,0.124976181582747,0.100878077720541,0.649654721571295,35,NA,NA,NA
0.491064199508137,0.00778548377157857,0.0694641403606663,-0.239113450641854,0.555772508621058,-1.16265474239356,-1.60554363778479,-0.163342467135984,-1.55633011701198,-1.54206135310571,-0.92212089440347,2.15551218751587,-1.46923310000394,2.17592351824376,2.12411428005916,-1.73615624643472,2.15841908711232,1.97011810715726,-1.16352206311429,-1.69001173264034,-1.66953193633384,NA,-0.252173706057095,-0.394444223411077,0.0609437352570376,-0.556622073224978,NA,NA,NA,-0.709640751054333,192,0.743296316549018,0.66957683740207,NA
0.156789717773456,0.0104926269950055,0.0304769955406678,0.533455598269736,1.12040682251233,-0.331739891010487,-0.534064192617537,0.646000946177025,-0.444359003317246,-0.439567114221778,-0.0226469457681781,1.49659898663541,-0.588758745507462,1.53766582274453,1.47983205987085,-0.764288057401696,1.50849467927013,1.34750000600317,-0.971568777171224,-1.63177509520662,-0.694397425572973,0.072900071266067,-0.209103676757374,-0.325924203181965,0.0476992892336759,-0.451836813795608,NA,0.0406836069385421,NA,0.188639024707786,77,1.08896672129932,1.31296864604267,NA
-1.92966264235358,0.0296224043163695,0.171348569049652,3.11703356714975,3.18998745724685,3.09702055261677,3.05184324768934,3.02561777488357,3.01190411006392,2.95338942843023,2.72797395658621,-0.801953244789191,2.79421727448327,-0.74471550506923,-0.691183834306104,2.38906944402359,-0.550302080873966,-0.417482922428402,0.682862655584718,-1.76981538806605,2.52036592884121,-0.101937551526969,-0.0288620555540137,-0.199359021989846,-0.15898293506265,-0.564770719839184,NA,0.101809513078967,0.10885116317942,1.97066799625799,76,0.850122374881519,1.35480953588801,NA
-0.262276986596374,0.0103974526116873,0.644913424415068,-0.434210893833565,0.285871124315929,-1.5117331052232,-1.85115452586936,-0.381768886980463,-1.81495509294658,-1.6948783756216,-1.29567104921189,2.78764723539216,-1.66312993844655,2.79890976713564,2.78494684446585,-2.12516637412299,2.80220924945545,2.68467289906182,-1.307624386896,-1.41579693116001,-1.57777430703481,0.11841518853427,-0.0368710151436529,-0.0885486185929389,0.100859007608321,-0.179321059362376,NA,NA,NA,-0.565429402652274,91,0.494483160865228,0.470436828904883,NA
-0.303167384429257,0.0120534523133452,0.136044175906566,2.05951222624542,1.79845171215336,1.36949755975196,0.823686739275529,1.16600886244747,0.910601825567022,0.987963873957382,0.650780592634531,0.569475471513829,0.947256719344889,0.566361482111004,0.608762170601639,0.261310933220223,0.605215230398856,0.556091079286215,-0.293027410338151,-2.1897008446133,0.544890463022096,NA,-0.091843901966741,-0.278177579590308,NA,-0.413423408012311,NA,0.0833012387586528,0.0789877352753532,0.83662345026947,195,0.786392795170448,1.31065157651381,0.0631463640465179
-1.06790658486376,0.0162176240658582,0.0381902609207755,2.37964243309337,2.886022350504,1.40561005158277,1.19282404863439,1.90367819227906,1.10658231035479,1.11749080342387,1.22735764135258,0.742451111958252,0.959759970839788,0.782639117524974,0.768265280310965,0.668426222169864,0.836160158066314,0.659435231855934,-0.456226081107172,-1.21341012207689,0.742827263448782,-0.0709754498519127,-0.172034496310247,-0.366366112473747,-0.0562682601779239,-0.484253766289762,NA,NA,NA,0.708862976110957,43,1.01791823800282,1.24049768987504,NA
-1.77671865357156,0.0342916647453355,0.0785368544744867,2.38125574078986,2.52359953122286,2.22114768505266,2.05937609103552,2.24379840364066,1.95635171544867,1.89862495698112,1.89268058942989,-0.597154902957345,1.85617941736771,-0.512551617195402,-0.493562885013071,1.41841709200265,-0.362225069895109,-0.342656889341341,0.492157506290632,-1.6972990589579,1.67299785991299,-0.209861760586012,-0.171335116142959,-0.330867235231727,-0.179567148755788,-0.595089247869394,-0.179840253503938,0.143316911138587,0.0967167950379705,1.37711039455406,85,0.689152329945243,1.24440746159416,NA
-1.89783627565381,0.0397691917369999,0.133462428426717,2.38632025054209,2.40494246779079,2.3272460054846,2.15696896036364,2.30815730599735,2.02262357591631,1.86930733943834,2.36890170107307,-0.80487286324299,1.60638179869588,-0.711751755506136,-0.777045264613008,2.17119062191124,-0.644479335055597,-0.66298608986148,0.806014144134332,-1.56766467778128,1.25500467416485,-0.507381255166929,-0.252020040471047,-0.525139538560773,-0.300283398042935,-0.98700344909978,-0.185751575500211,0.157004442837409,0.0878600886420283,0.886556885933226,268,0.581775363736705,0.996266699264846,NA
-1.82781857540223,0.0115193986014454,0.0445014495809403,2.58476693832842,3.07244543807055,1.67990557297421,1.0180222523939,1.93569988383149,0.97758213377523,1.20761389120135,1.03308525115219,1.82707876440462,1.09156360177844,1.86485788495655,1.8709674025672,NA,1.85054050641773,1.83469303334916,-0.97930075424082,-1.23038621960093,NA,0.103675604954184,-0.0941934206131821,-0.290747308203457,0.0609844049621283,-0.560295271226181,NA,0.0635554110923452,NA,NA,287,NA,0.555154316887003,NA
