"GEOID","Row_num","Name","tree_No","tree_Yes","Decision_Tree","forest_No","forest_Yes","Random_Forest","bayes_No","bayes_Yes","Naive_Bayes","new_blocks_xgboost","XGBoost","Agree","Median_Family_Income","Transp_Public_betw2024","Transp_Walked","est_female_25_29","HH_Nonfamily","Transp_Walked_betw1519","Transp_betw2024","HH_Other","HH_Alone","est_male_25_29","CENTLAT","CENTLON"
"170319900000",1,"Block Group 0, Census Tract 9900, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.738,0.262,0,1,2.6507568813447e-35,0,0.164017722010612,0,0,71337,0,0,0,0,0,0,0,0,0,41.9739391,-87.4002947
"170311001001",2,"Block Group 1, Census Tract 1001, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.756,0.244,0,1,2.23187420636635e-30,0,0.0780342072248459,0,0,95000,20,0,0,124,0,20,61,124,126,41.9942117,-87.7853422
"170311002001",3,"Block Group 1, Census Tract 1002, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.812,0.188,0,1,2.2404391473947e-39,0,0.0787041783332825,0,0,79191,0,0,28,354,0,61,68,254,41,41.9991614,-87.787551
"170311003001",4,"Block Group 1, Census Tract 1003, Cook County, Illinois",0.869565217391304,0.130434782608696,0,0.682,0.318,0,1,1.37703193827632e-41,0,0.165020883083344,0,0,127750,0,19,40,148,0,97,0,148,40,41.9849275,-87.7967281
"170311004001",5,"Block Group 1, Census Tract 1004, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.798,0.202,0,1,2.09176882828062e-36,0,0.095798097550869,0,0,106250,0,0,25,134,0,40,16,108,26,41.9943265,-87.8190378
"170311005001",6,"Block Group 1, Census Tract 1005, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.788,0.212,0,1,7.09957592849055e-38,0,0.160219937562943,0,0,98438,0,0,0,144,0,15,0,124,0,41.9807826,-87.8109767
"170311006001",7,"Block Group 1, Census Tract 1006, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.78,0.22,0,1,4.91980101569558e-38,0,0.13251468539238,0,0,111528,0,0,13,152,0,9,34,136,23,41.9799591,-87.7901043
"170311007001",8,"Block Group 1, Census Tract 1007, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.794,0.206,0,1,4.74865287100255e-35,0,0.0355496592819691,0,0,113281,0,0,0,48,0,54,61,40,0,41.9722446,-87.7897593
"170310101001",9,"Block Group 1, Census Tract 101, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.816,0.184,0,1,4.40992318763247e-37,0,0.0330095253884792,0,0,71337,13,14,19,159,0,13,47,159,21,42.0220538,-87.6683629
"170310102011",10,"Block Group 1, Census Tract 102.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.79,0.21,0,1,6.64474250013142e-50,0,0.0202853810042143,0,0,41324,0,0,76,329,0,52,148,228,67,42.0144174,-87.6819482
"170310103001",11,"Block Group 1, Census Tract 103, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.74,0.26,0,1,3.33066752225729e-44,0,0.0408489666879177,0,0,54904,13,14,29,316,0,56,18,201,75,42.01593,-87.665006
"170310104001",12,"Block Group 1, Census Tract 104, Cook County, Illinois",0.933333333333333,0.0666666666666667,0,0.71,0.29,0,1,4.18526753850097e-19,0,0.0514183379709721,0,0,43750,0,39,169,540,10,78,98,398,124,42.0064109,-87.6588157
"170310105011",13,"Block Group 1, Census Tract 105.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.61,0.39,0,1,1.4002611289439e-32,0,0.642792880535126,1,0,71337,0,57,24,447,35,19,64,326,57,42.0094135,-87.6640628
"170310105021",14,"Block Group 1, Census Tract 105.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.666,0.334,0,1,1.04175445048174e-34,0,0.0682747811079025,0,0,42583,0,105,33,396,19,47,26,296,141,42.0034899,-87.6632645
"170310105031",15,"Block Group 1, Census Tract 105.03, Cook County, Illinois",0.625,0.375,0,0.556,0.444,0,1,4.64990597597698e-24,0,0.792152345180511,1,0,71337,15,79,38,546,24,53,29,408,87,41.9993914,-87.6632119
"170310106001",16,"Block Group 1, Census Tract 106, Cook County, Illinois",0.933333333333333,0.0666666666666667,0,0.668,0.332,0,1,5.91527625283858e-44,0,0.0859368890523911,0,0,70995,0,86,51,540,0,44,204,412,99,42.0054662,-87.6680023
"170310107011",17,"Block Group 1, Census Tract 107.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.802,0.198,0,1,1.39204248651534e-34,0,0.0321100130677223,0,0,44038,21,35,7,318,0,68,157,262,101,42.0070613,-87.6782605
"170311101001",18,"Block Group 1, Census Tract 1101, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.804,0.196,0,1,2.64127940440261e-31,0,0.0368528179824352,0,0,82083,0,0,0,231,0,37,83,143,18,41.984333,-87.7629794
"170311102001",19,"Block Group 1, Census Tract 1102, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.754,0.246,0,1,4.61413415285215e-20,0,0.0780139863491058,0,0,105263,0,14,18,202,14,193,142,191,25,41.9797234,-87.7706652
"170311103001",20,"Block Group 1, Census Tract 1103, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.746,0.254,0,8.67492066427095e-41,1,1,0.203301191329956,0,0,109091,12,0,22,73,0,67,20,73,58,41.9808197,-87.7838017
"170311104001",21,"Block Group 1, Census Tract 1104, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.798,0.202,0,1,6.02441172071213e-27,0,0.20083449780941,0,0,71484,0,7,34,259,0,105,125,209,47,41.9745732,-87.7716225
"170311105011",22,"Block Group 1, Census Tract 1105.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.802,0.198,0,1,4.65431044882622e-37,0,0.236153796315193,0,0,104904,0,35,70,54,0,104,62,48,49,41.9790502,-87.7667313
"170311105021",23,"Block Group 1, Census Tract 1105.02, Cook County, Illinois",0.933333333333333,0.0666666666666667,0,0.694,0.306,0,1,5.69524566366179e-28,0,0.0807859003543854,0,0,91375,0,0,116,483,0,43,34,412,179,41.9690396,-87.7620481
"170311201001",24,"Block Group 1, Census Tract 1201, Cook County, Illinois",0.869565217391304,0.130434782608696,0,0.776,0.224,0,1,3.58068367743664e-42,0,0.0759317055344582,0,0,138750,0,17,23,163,0,57,43,163,11,42.0093321,-87.7756127
"170311202001",25,"Block Group 1, Census Tract 1202, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.746,0.254,0,1,2.22812771236309e-35,0,0.15314094722271,0,0,117143,0,8,0,192,0,24,55,183,43,42.0034197,-87.7648596
"170311203001",26,"Block Group 1, Census Tract 1203, Cook County, Illinois",0.869565217391304,0.130434782608696,0,0.696,0.304,0,1,7.03464147782514e-27,0,0.171798184514046,0,0,136912,0,0,0,136,0,143,33,84,44,41.9955693,-87.7319548
"170311204001",27,"Block Group 1, Census Tract 1204, Cook County, Illinois",0.869565217391304,0.130434782608696,0,0.698,0.302,0,1,2.34456059905524e-36,0,0.0483843013644218,0,0,180042,0,8,0,83,8,35,15,83,12,41.9815134,-87.753327
"170311301001",28,"Block Group 1, Census Tract 1301, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.792,0.208,0,1,1.65014186869772e-36,0,0.0299599915742874,0,0,83125,0,0,0,66,0,11,91,60,0,41.9953792,-87.7240572
"170311302001",29,"Block Group 1, Census Tract 1302, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.794,0.206,0,1,5.57217110179138e-37,0,0.184671640396118,0,0,105469,4,20,55,290,0,77,70,252,37,41.9808497,-87.7360662
"170311303001",30,"Block Group 1, Census Tract 1303, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.804,0.196,0,1,2.92710128198825e-38,0,0.0219943467527628,0,0,42554,0,33,20,58,0,71,79,44,51,41.9860947,-87.709277
"170311401001",31,"Block Group 1, Census Tract 1401, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.818,0.182,0,1,1.16540127674312e-36,0,0.0193701554089785,0,0,35303,0,55,104,174,0,46,135,104,39,41.9718861,-87.7052743
"170311402001",32,"Block Group 1, Census Tract 1402, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.566,0.434,0,3.01532308210297e-10,0.999999999698468,1,0.522250056266785,1,0,60795,25,222,155,286,59,133,101,171,192,41.9719663,-87.7106236
"170311403011",33,"Block Group 1, Census Tract 1403.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.83,0.17,0,1,3.15464985712244e-38,0,0.0223893262445927,0,0,45350,30,18,40,34,0,59,133,34,48,41.9692321,-87.7207245
"170311403021",34,"Block Group 1, Census Tract 1403.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.79,0.21,0,1,2.8905043274015e-37,0,0.0847960188984871,0,0,89286,10,45,46,86,19,37,34,70,43,41.9710011,-87.7256603
"170311404001",35,"Block Group 1, Census Tract 1404, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.792,0.208,0,1,1.00679409850698e-37,0,0.0659973472356796,0,0,71337,0,14,19,126,0,66,103,126,84,41.9703353,-87.7307619
"170311405001",36,"Block Group 1, Census Tract 1405, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.826,0.174,0,1,2.43135137045191e-36,0,0.0221695080399513,0,0,86818,0,4,48,110,0,129,61,97,6,41.9672903,-87.7321617
"170311406011",37,"Block Group 1, Census Tract 1406.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.78,0.22,0,1,1.98153138944746e-27,0,0.0310549773275852,0,0,53438,0,54,67,286,34,121,172,240,106,41.9646471,-87.7258909
"170311406021",38,"Block Group 1, Census Tract 1406.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.784,0.216,0,1,3.42419176508442e-38,0,0.0938819199800491,0,0,65905,45,8,88,47,0,45,40,33,73,41.9674242,-87.7194471
"170311407021",39,"Block Group 1, Census Tract 1407.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.782,0.218,0,1,1.71472426903425e-37,0,0.0294466819614172,0,0,50136,22,72,88,113,25,107,147,46,56,41.9630016,-87.7098429
"170311408001",40,"Block Group 1, Census Tract 1408, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.718,0.282,0,1,6.43313298882825e-34,0,0.442856639623642,0,0,71337,41,56,0,209,43,106,58,94,0,41.9656839,-87.7059431
"170311502001",41,"Block Group 1, Census Tract 1502, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.8,0.2,0,1,3.65569460796247e-32,0,0.0678600519895554,0,0,100938,17,0,33,90,0,84,74,56,32,41.9565532,-87.7523261
"170311503001",42,"Block Group 1, Census Tract 1503, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.792,0.208,0,1,4.5388201922505e-31,0,0.0474997088313103,0,0,59038,0,0,14,315,0,42,85,188,12,41.9654915,-87.7599676
"170311504011",43,"Block Group 1, Census Tract 1504.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.822,0.178,0,1,2.54308259162108e-38,0,0.0942219197750092,0,0,66600,9,0,34,145,0,72,114,131,23,41.9668624,-87.7699524
"170311504021",44,"Block Group 1, Census Tract 1504.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.8,0.2,0,1,4.3567112972454e-37,0,0.0278092250227928,0,0,79444,0,8,8,89,0,52,8,46,21,41.9549753,-87.7695057
"170311505011",45,"Block Group 1, Census Tract 1505.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.744,0.256,0,1,1.14376749156068e-31,0,0.290668487548828,0,0,65875,0,26,146,215,0,115,128,198,91,41.9665744,-87.7820452
"170311505021",46,"Block Group 1, Census Tract 1505.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.798,0.202,0,1,8.64941688749894e-28,0,0.0485597439110279,0,0,68664,0,0,68,145,0,154,166,118,107,41.9585981,-87.783182
"170311506001",47,"Block Group 1, Census Tract 1506, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.808,0.192,0,1,1.60585667579728e-36,0,0.313632041215897,0,0,69087,27,9,93,191,0,55,84,167,112,41.951326,-87.7693822
"170311507001",48,"Block Group 1, Census Tract 1507, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.802,0.198,0,1,8.96585751412663e-37,0,0.0992342606186867,0,0,85764,0,0,8,81,0,32,102,60,28,41.9514443,-87.7595543
"170311508001",49,"Block Group 1, Census Tract 1508, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.756,0.244,0,1,1.55339335413107e-33,0,0.0664797052741051,0,0,55938,0,0,9,143,0,69,59,118,0,41.9520136,-87.7497381
"170311510011",50,"Block Group 1, Census Tract 1510.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.788,0.212,0,1,4.28021239469262e-31,0,0.0453899838030338,0,0,75500,0,9,90,212,0,149,119,179,89,41.9437503,-87.7543934
"170311510021",51,"Block Group 1, Census Tract 1510.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.79,0.21,0,1,1.51057455003092e-37,0,0.0208398159593344,0,0,54063,0,10,23,157,10,28,76,135,147,41.940921,-87.7498002
"170311511001",52,"Block Group 1, Census Tract 1511, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.764,0.236,0,1,2.50010825389749e-22,0,0.0661893710494041,0,0,64364,0,11,90,165,11,75,117,132,70,41.9441457,-87.7593192
"170311512001",53,"Block Group 1, Census Tract 1512, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.76,0.24,0,1,3.83531451839658e-43,0,0.346021085977554,0,0,70052,11,35,17,139,24,87,80,120,77,41.9435674,-87.7691105
"170311601001",54,"Block Group 1, Census Tract 1601, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.81,0.19,0,1,1.08641094785681e-33,0,0.111430741846561,0,0,80074,5,0,69,246,0,79,109,192,58,41.9646688,-87.7404902
"170311602001",55,"Block Group 1, Census Tract 1602, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.794,0.206,0,1,1.41914499223902e-35,0,0.0214633699506521,0,0,41705,0,39,11,200,0,20,41,166,50,41.9622998,-87.7337057
"170311603001",56,"Block Group 1, Census Tract 1603, Cook County, Illinois",0.933333333333333,0.0666666666666667,0,0.73,0.27,0,1,1.31439041497345e-30,0,0.202194735407829,0,0,67931,11,22,115,504,0,70,47,435,123,41.9581921,-87.729363
"170311604001",57,"Block Group 1, Census Tract 1604, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.794,0.206,0,1,3.85164448179168e-20,0,0.0529559403657913,0,0,48581,0,42,121,224,0,122,155,176,132,41.9580515,-87.7202278
"170311605011",58,"Block Group 1, Census Tract 1605.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.678,0.322,0,1,1.29794581556186e-27,0,0.0232941675931215,0,0,53207,19,48,190,272,8,170,179,219,89,41.9591461,-87.7106559
"170311605021",59,"Block Group 1, Census Tract 1605.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.804,0.196,0,1,3.80189308454573e-37,0,0.0745977014303207,0,0,91071,0,9,19,79,0,58,35,59,31,41.9565598,-87.7148339
"170311606021",60,"Block Group 1, Census Tract 1606.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.736,0.264,0,1,9.47755841019231e-41,0,0.413956582546234,0,0,66579,19,49,7,191,38,61,60,177,63,41.9548603,-87.7025494
"170311609001",61,"Block Group 1, Census Tract 1609, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.812,0.188,0,1,1.01614502719762e-36,0,0.147155776619911,0,0,86364,0,42,49,257,0,100,157,225,114,41.9506217,-87.7199806
"170311611001",62,"Block Group 1, Census Tract 1611, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.798,0.202,0,1,4.85953781641078e-38,0,0.101008035242558,0,0,101250,26,13,31,147,8,78,55,127,20,41.9517298,-87.7373996
"170311612001",63,"Block Group 1, Census Tract 1612, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.822,0.178,0,1,1.12074202882859e-37,0,0.0223893262445927,0,0,55357,26,41,71,102,0,86,100,85,153,41.9443981,-87.7385372
"170311701001",64,"Block Group 1, Census Tract 1701, Cook County, Illinois",0.933333333333333,0.0666666666666667,0,0.748,0.252,0,1,6.39507386580345e-36,0,0.0274531599134207,0,0,50417,0,10,49,617,0,64,62,597,81,41.9558596,-87.7948168
"170311702001",65,"Block Group 1, Census Tract 1702, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.778,0.222,0,1,1.63066136708446e-36,0,0.0910807773470879,0,0,79643,0,0,31,60,0,138,102,54,79,41.9507433,-87.7791314
"170311703001",66,"Block Group 1, Census Tract 1703, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.796,0.204,0,1,2.97713184788573e-39,0,0.0187918990850449,0,0,46121,0,0,10,78,0,32,29,78,0,41.9492006,-87.7912682
"170311704001",67,"Block Group 1, Census Tract 1704, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.788,0.212,0,1,7.2985198954107e-40,0,0.0368528179824352,0,0,71944,0,21,18,90,21,38,73,90,10,41.950786,-87.8096695
"170311705001",68,"Block Group 1, Census Tract 1705, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.804,0.196,0,1,9.58004539301678e-31,0,0.11261985450983,0,0,57782,0,24,44,147,0,22,145,116,8,41.9487553,-87.8231581
"170311706001",69,"Block Group 1, Census Tract 1706, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.798,0.202,0,1,5.66414477640011e-37,0,0.0694944262504578,0,0,102045,0,6,24,98,0,30,61,88,52,41.9413528,-87.8283073
"170311707001",70,"Block Group 1, Census Tract 1707, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.816,0.184,0,1,6.44986483386012e-38,0,0.0697865262627602,0,0,102813,0,0,57,100,0,101,34,86,42,41.9432392,-87.820388
"170311708001",71,"Block Group 1, Census Tract 1708, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.796,0.204,0,1,2.48039161525396e-46,0,0.0894263759255409,0,0,71667,0,15,75,82,0,44,78,82,7,41.9416118,-87.8086884
"170311709001",72,"Block Group 1, Census Tract 1709, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.802,0.198,0,1,2.18883037949196e-28,0,0.149900048971176,0,0,81094,0,12,24,217,0,118,106,200,74,41.9361959,-87.8116057
"170311710001",73,"Block Group 1, Census Tract 1710, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.732,0.268,0,1,5.81333256696937e-36,0,0.0979506596922874,0,0,72857,17,55,74,116,55,45,154,105,130,41.9437733,-87.7892709
"170311711001",74,"Block Group 1, Census Tract 1711, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.798,0.202,0,1,7.3077405239206e-40,0,0.0747799277305603,0,0,93977,0,0,62,129,0,49,118,108,37,41.9439014,-87.7800829
"170311801001",75,"Block Group 1, Census Tract 1801, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.788,0.212,0,1,1.07008670103846e-34,0,0.164930492639542,0,0,79722,10,0,101,92,0,106,144,92,97,41.9363689,-87.793784
"170311901001",76,"Block Group 1, Census Tract 1901, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.808,0.192,0,1,4.23526704465994e-31,0,0.0314502716064453,0,0,38622,18,9,110,255,0,70,249,197,84,41.9352176,-87.7443889
"170311902001",77,"Block Group 1, Census Tract 1902, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.772,0.228,0,1,2.87231744582362e-32,0,0.0998387783765793,0,0,63542,0,21,43,40,0,45,105,36,82,41.9378516,-87.7517539
"170311903001",78,"Block Group 1, Census Tract 1903, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.786,0.214,0,1,3.94424343020522e-36,0,0.114139966666698,0,0,82639,0,12,42,177,0,26,41,143,42,41.9377256,-87.7615613
"170311904011",79,"Block Group 1, Census Tract 1904.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.798,0.202,0,1,2.04012288594064e-32,0,0.328375846147537,0,0,67846,0,12,60,162,12,40,108,123,57,41.9365568,-87.7810167
"170311904021",80,"Block Group 1, Census Tract 1904.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.806,0.194,0,1,9.39277344291775e-28,0,0.0514623820781708,0,0,61467,8,32,30,197,0,86,174,177,33,41.9366861,-87.7712946
"170311906011",81,"Block Group 1, Census Tract 1906.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.762,0.238,0,1,3.70057027883393e-24,0,0.149095490574837,0,0,57760,0,34,0,103,34,0,65,75,0,41.9301376,-87.7820188
"170311906021",82,"Block Group 1, Census Tract 1906.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.676,0.324,0,1,8.99210507665222e-17,0,0.109959788620472,0,0,62750,0,87,48,89,72,59,192,52,90,41.9275088,-87.7743932
"170311907011",83,"Block Group 1, Census Tract 1907.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.828,0.172,0,1,5.5871292080673e-37,0,0.0562081895768642,0,0,58833,5,20,51,66,0,59,150,66,57,41.9297124,-87.7637324
"170311907021",84,"Block Group 1, Census Tract 1907.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.816,0.184,0,1,1.22005448885052e-34,0,0.0208398159593344,0,0,47024,0,17,12,118,0,0,34,96,25,41.9269758,-87.7636344
"170311908001",85,"Block Group 1, Census Tract 1908, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.79,0.21,0,1,3.19956171685147e-44,0,0.0153947742655873,0,0,34792,0,16,14,57,16,0,100,46,25,41.9301414,-87.7489941
"170311909001",86,"Block Group 1, Census Tract 1909, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.768,0.232,0,1,1.2631674710956e-17,0,0.107692830264568,0,0,56550,7,43,45,205,0,84,127,163,151,41.9279225,-87.7441048
"170311910001",87,"Block Group 1, Census Tract 1910, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.812,0.188,0,1,5.25429760071672e-35,0,0.0418733991682529,0,0,77969,0,0,49,77,0,7,95,39,28,41.9224422,-87.7439179
"170311911001",88,"Block Group 1, Census Tract 1911, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.818,0.182,0,1,1.78326881603241e-34,0,0.117680743336678,0,0,62625,0,0,126,65,0,9,91,58,63,41.9214794,-87.7474599
"170311912001",89,"Block Group 1, Census Tract 1912, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.774,0.226,0,1,1.1896863117621e-43,0,0.0390371382236481,0,0,41761,14,43,115,121,0,66,253,112,86,41.9217196,-87.7582933
"170311913011",90,"Block Group 1, Census Tract 1913.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.77,0.23,0,1,2.58272332636088e-28,0,0.0246766041964293,0,0,37225,0,96,66,149,8,62,227,69,36,41.9225276,-87.7795106
"170311913021",91,"Block Group 1, Census Tract 1913.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.794,0.206,0,1,7.77224977000077e-26,0,0.0263294726610184,0,0,41764,10,38,78,130,14,116,184,123,106,41.9199021,-87.7725862
"170312001001",92,"Block Group 1, Census Tract 2001, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.772,0.228,0,1,3.68181567845895e-37,0,0.192161679267883,0,0,77586,0,0,54,123,0,118,96,61,81,41.9345491,-87.734367
"170312002001",93,"Block Group 1, Census Tract 2002, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.748,0.252,0,1,1.35820446952942e-23,0,0.0983187705278397,0,0,62368,0,38,35,88,0,74,101,88,138,41.9297789,-87.7336207
"170312003001",94,"Block Group 1, Census Tract 2003, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.8,0.2,0,1,3.01664125112362e-34,0,0.0346736684441566,0,0,55208,16,0,12,49,0,55,99,38,71,41.9235272,-87.7297793
"170312004011",95,"Block Group 1, Census Tract 2004.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.812,0.188,0,1,1.82814654892707e-38,0,0.0208398159593344,0,0,32321,0,15,15,88,0,54,62,69,21,41.9188461,-87.7389329
"170312004021",96,"Block Group 1, Census Tract 2004.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.808,0.192,0,1,4.17550367302315e-38,0,0.0219943467527628,0,0,42135,0,0,18,50,0,78,142,40,56,41.9180323,-87.729159
"170310202001",97,"Block Group 1, Census Tract 202, Cook County, Illinois",0.869565217391304,0.130434782608696,0,0.716,0.284,0,1,2.45973476809567e-28,0,0.206061244010925,0,0,128628,0,15,40,75,0,86,28,68,19,42.0137699,-87.7043045
"170310203011",98,"Block Group 1, Census Tract 203.01, Cook County, Illinois",0.625,0.375,0,0.72,0.28,0,1,2.54509675362253e-39,0,0.175301641225815,0,0,71583,0,58,0,538,9,54,83,520,28,42.0095379,-87.7070293
"170310203021",99,"Block Group 1, Census Tract 203.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.786,0.214,0,1,4.9256042946152e-38,0,0.0697649344801903,0,0,111528,0,0,23,90,0,33,39,73,21,42.0107652,-87.6973576
"170310204001",100,"Block Group 1, Census Tract 204, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.78,0.22,0,1,1.77417899534298e-39,0,0.0877830982208252,0,0,56250,0,26,0,189,0,69,89,181,8,42.0110969,-87.6865581
"170310205001",101,"Block Group 1, Census Tract 205, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.676,0.324,0,0.9940382280147,0.0059617719853001,0,0.0673497244715691,0,0,46103,0,113,128,326,0,335,181,253,336,41.9990239,-87.6805469
"170310206011",102,"Block Group 1, Census Tract 206.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.706,0.294,0,0.999998933960499,1.06603950068875e-06,0,0.511713445186615,1,0,120972,0,21,14,216,0,141,18,119,48,42.002924,-87.7012949
"170310206021",103,"Block Group 1, Census Tract 206.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.816,0.184,0,1,5.1391665923091e-38,0,0.0284019988030195,0,0,45655,0,25,43,100,0,89,149,71,175,42.0031671,-87.6918539
"170310207011",104,"Block Group 1, Census Tract 207.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.806,0.194,0,1,2.04269025657161e-39,0,0.0970187932252884,0,0,93125,0,7,34,108,0,46,57,89,7,41.9876119,-87.7043824
"170310207021",105,"Block Group 1, Census Tract 207.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.656,0.344,0,1,1.03438996880117e-19,0,0.466493725776672,1,0,57596,0,157,137,195,0,170,77,123,143,41.9957054,-87.7076734
"170310208011",106,"Block Group 1, Census Tract 208.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.804,0.196,0,1,8.2765662508882e-50,0,0.0163969025015831,0,0,46184,0,19,103,260,0,111,165,167,77,41.9849779,-87.6919261
"170310208021",107,"Block Group 1, Census Tract 208.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.774,0.226,0,1,5.56929124839874e-42,0,0.285029619932175,0,0,97944,0,12,58,44,0,116,105,20,141,41.9922752,-87.6921477
"170310209011",108,"Block Group 1, Census Tract 209.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.784,0.216,0,1,1.33422496160189e-31,0,0.0350722372531891,0,0,37798,0,59,156,387,12,83,127,248,137,41.9964361,-87.6855555
"170310209021",109,"Block Group 1, Census Tract 209.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.718,0.282,0,1,1.53769301934633e-25,0,0.045054916292429,0,0,47250,0,134,123,441,0,107,115,412,50,41.9949459,-87.6780479
